timestamp,sensor_temp_main,sensor_temp_backup,setpoint,heater_power_pct,electrical_current,electrical_voltage,aluminum_level_pct,ambient_temp,energy_consumption_kwh,lid_open_pct,production_draw_rate
2026-05-03 16:47:00,547.25,543.808,699.05,100.0,104.473,441.116,94.0,25.972,1.3384,1.231,0.0
2026-05-03 16:48:00,547.285,543.822,699.049,100.0,103.347,445.75,94.0,26.104,1.34143,1.902,0.0
2026-05-03 16:49:00,547.286,543.833,699.048,100.0,103.126,444.346,93.947,25.659,1.32716,0.621,0.0
2026-05-03 16:50:00,547.322,543.852,699.046,100.0,104.521,443.358,93.987,25.134,1.32114,3.017,0.0
2026-05-03 16:51:00,547.371,543.883,699.045,100.0,104.22,441.421,93.951,25.853,1.32929,2.059,0.0
2026-05-03 16:52:00,547.37,543.909,699.044,100.0,103.335,439.183,94.0,25.288,1.32074,2.706,0.0
2026-05-03 16:53:00,547.426,543.94,699.042,100.0,107.584,442.012,93.93,25.64,1.38656,1.736,0.0
2026-05-03 16:54:00,547.433,543.96,699.041,100.0,103.662,444.124,93.954,25.602,1.31043,3.364,0.0
2026-05-03 16:55:00,547.463,543.974,699.04,100.0,105.257,440.863,94.0,26.029,1.34088,1.434,0.0
2026-05-03 16:56:00,547.511,543.997,699.039,100.0,104.849,440.228,94.0,25.05,1.3051,0.534,0.0
2026-05-03 16:57:00,547.556,544.017,699.038,100.0,100.326,444.381,94.0,25.329,1.28143,1.435,0.0
2026-05-03 16:58:00,547.562,544.029,699.036,100.0,106.542,442.685,93.963,25.763,1.368,2.52,0.0
2026-05-03 16:59:00,547.604,544.05,699.035,100.0,102.754,442.148,94.0,25.469,1.32399,2.232,0.0
2026-05-03 17:00:00,547.597,544.068,699.034,100.0,104.943,443.231,93.968,25.268,1.35089,2.269,3.097
2026-05-03 17:01:00,547.558,544.095,699.033,100.0,103.851,445.667,93.881,25.527,1.33711,1.252,3.097
2026-05-03 17:02:00,547.562,544.121,699.032,100.0,103.76,439.903,93.781,25.117,1.33196,2.109,3.097
2026-05-03 17:03:00,547.504,544.129,699.031,100.0,103.902,444.656,93.718,25.002,1.33967,2.188,3.097
2026-05-03 17:04:00,547.469,544.143,699.03,100.0,106.49,442.428,93.602,25.492,1.34564,1.486,3.097
2026-05-03 17:05:00,547.423,544.156,699.029,100.0,106.52,439.716,93.601,25.465,1.33671,2.279,3.097
2026-05-03 17:06:00,547.411,544.164,699.028,100.0,106.11,440.652,93.602,25.7,1.36769,1.302,3.097
2026-05-03 17:07:00,547.387,544.17,699.027,100.0,104.053,441.399,93.503,25.191,1.33395,3.225,3.097
2026-05-03 17:08:00,547.374,544.177,699.026,100.0,107.572,440.799,93.438,24.952,1.35532,1.158,3.097
2026-05-03 17:09:00,547.363,544.176,699.025,100.0,105.638,441.67,93.383,25.206,1.34143,1.55,3.097
2026-05-03 17:10:00,547.321,544.171,699.024,100.0,106.091,444.681,93.308,25.17,1.33298,2.534,3.097
2026-05-03 17:11:00,547.278,544.165,699.023,100.0,104.233,440.322,93.204,24.731,1.32184,1.665,3.097
2026-05-03 17:12:00,547.221,544.162,699.022,100.0,108.837,440.31,93.165,25.091,1.38584,2.67,3.097
2026-05-03 17:13:00,547.198,544.165,699.021,100.0,103.927,439.038,93.076,25.799,1.33958,3.82,3.097
2026-05-03 17:14:00,547.157,544.161,699.02,100.0,102.416,438.88,93.067,25.143,1.29123,1.03,3.097
2026-05-03 17:15:00,547.133,544.16,699.019,100.0,102.882,439.191,92.996,25.499,1.30553,2.246,3.097
2026-05-03 17:16:00,547.142,544.163,699.018,100.0,105.832,438.54,92.907,24.995,1.31941,1.304,3.097
2026-05-03 17:17:00,547.123,544.146,699.018,100.0,107.248,438.566,92.859,25.138,1.3483,2.934,3.097
2026-05-03 17:18:00,547.091,544.144,699.017,100.0,103.604,441.728,92.843,25.251,1.33061,1.973,3.097
2026-05-03 17:19:00,547.066,544.134,699.016,100.0,108.032,440.19,92.789,24.769,1.37257,1.462,3.097
2026-05-03 17:20:00,547.077,544.127,699.015,100.0,106.514,442.523,92.657,25.297,1.3719,1.322,3.097
2026-05-03 17:21:00,547.033,544.123,699.014,100.0,101.766,440.716,92.616,25.302,1.29328,1.382,3.097
2026-05-03 17:22:00,547.05,544.109,699.014,100.0,104.034,441.744,92.573,25.023,1.32004,2.158,3.097
2026-05-03 17:23:00,547.045,544.088,699.013,100.0,107.071,441.492,92.492,24.697,1.38491,1.471,3.097
2026-05-03 17:24:00,546.995,544.067,699.012,100.0,104.641,443.398,92.441,24.861,1.36464,1.104,3.097
2026-05-03 17:25:00,546.953,544.054,699.012,100.0,104.173,439.479,92.454,25.085,1.30263,2.848,3.097
2026-05-03 17:26:00,546.942,544.042,699.011,100.0,104.748,442.223,92.367,24.716,1.33893,2.553,3.097
2026-05-03 17:27:00,546.95,544.042,699.01,100.0,101.538,439.89,92.241,24.55,1.28418,2.859,3.097
2026-05-03 17:28:00,546.974,544.027,699.01,100.0,104.337,439.786,92.115,25.036,1.32668,0.567,3.097
2026-05-03 17:29:00,546.966,544.022,699.009,100.0,105.158,438.658,92.119,25.464,1.32419,1.192,3.097
2026-05-03 17:30:00,546.985,544.017,699.009,100.0,104.327,443.12,92.152,24.762,1.33193,2.204,3.097
2026-05-03 17:31:00,546.984,544.02,699.008,100.0,104.153,438.464,92.157,24.422,1.29763,1.551,3.097
2026-05-03 17:32:00,546.978,544.013,699.007,100.0,105.027,438.283,92.029,24.628,1.31465,2.161,3.097
2026-05-03 17:33:00,546.96,544.002,699.007,100.0,106.284,439.657,92.014,24.317,1.36202,1.802,3.097
2026-05-03 17:34:00,546.98,543.998,699.006,100.0,105.257,442.397,91.954,24.54,1.33891,1.393,3.097
2026-05-03 17:35:00,546.969,543.995,699.006,100.0,106.571,441.059,91.929,24.821,1.36045,2.375,3.097
2026-05-03 17:36:00,546.943,543.997,699.005,100.0,104.98,438.804,91.863,24.792,1.34005,1.378,3.097
2026-05-03 17:37:00,546.924,543.991,699.005,100.0,105.735,440.234,91.836,25.255,1.34802,1.157,3.097
2026-05-03 17:38:00,546.931,543.977,699.005,100.0,104.815,438.948,91.724,24.393,1.31519,2.843,3.097
2026-05-03 17:39:00,546.915,543.969,699.004,100.0,104.646,440.637,91.619,24.734,1.33187,3.305,3.097
2026-05-03 17:40:00,546.911,543.961,699.004,100.0,105.663,438.249,91.584,24.541,1.33006,2.16,3.097
2026-05-03 17:41:00,546.881,543.948,699.003,100.0,103.117,440.959,91.609,24.569,1.30893,2.47,3.097
2026-05-03 17:42:00,546.891,543.942,699.003,100.0,104.8,443.171,91.582,24.519,1.33475,1.98,3.097
2026-05-03 17:43:00,546.869,543.933,699.003,100.0,103.487,441.558,91.503,23.379,1.31985,2.624,3.097
2026-05-03 17:44:00,546.844,543.918,699.002,100.0,105.346,441.814,91.486,24.466,1.33275,2.411,3.097
2026-05-03 17:45:00,546.786,543.904,699.002,100.0,106.345,438.235,91.441,23.973,1.35745,2.867,3.097
2026-05-03 17:46:00,546.738,543.891,699.002,100.0,103.391,440.653,91.383,24.4,1.30522,1.48,3.097
2026-05-03 17:47:00,546.694,543.87,699.002,100.0,103.737,439.935,91.352,24.698,1.30895,2.77,3.097
2026-05-03 17:48:00,546.651,543.848,699.001,100.0,107.018,443.464,91.358,24.765,1.38924,2.531,3.097
2026-05-03 17:49:00,546.648,543.826,699.001,100.0,105.968,438.225,91.29,24.267,1.33393,0.838,3.097
2026-05-03 17:50:00,546.61,543.817,699.001,100.0,102.803,439.008,91.238,24.279,1.29408,3.375,3.097
2026-05-03 17:51:00,546.583,543.798,699.001,100.0,106.762,440.781,91.212,24.221,1.35538,0.891,3.097
2026-05-03 17:52:00,546.543,543.771,699.001,100.0,105.425,441.506,91.134,24.786,1.36423,1.636,3.097
2026-05-03 17:53:00,546.545,543.757,699.0,100.0,105.791,437.671,91.081,24.514,1.34023,2.589,3.097
2026-05-03 17:54:00,546.5,543.743,699.0,100.0,105.577,442.001,91.065,24.591,1.33812,3.03,3.097
2026-05-03 17:55:00,546.434,543.72,699.0,100.0,104.032,440.936,90.913,23.979,1.31252,3.858,3.097
2026-05-03 17:56:00,546.402,543.697,699.0,100.0,103.259,439.626,90.772,23.951,1.3084,1.529,3.097
2026-05-03 17:57:00,546.405,543.672,699.0,100.0,107.331,439.0,90.68,23.646,1.36021,1.921,3.097
2026-05-03 17:58:00,546.351,543.635,699.0,100.0,105.646,438.702,90.609,24.126,1.34308,1.929,3.097
2026-05-03 17:59:00,546.343,543.609,699.0,100.0,105.162,441.015,90.574,23.735,1.34135,2.862,3.097
2026-05-03 18:00:00,546.344,543.596,699.0,100.0,103.691,438.279,90.533,24.049,1.35018,1.837,3.097
2026-05-03 18:01:00,546.322,543.57,699.0,100.0,105.212,439.003,90.481,24.4,1.33643,1.425,3.097
2026-05-03 18:02:00,546.317,543.555,699.0,100.0,104.063,436.753,90.425,23.939,1.31404,2.102,3.097
2026-05-03 18:03:00,546.32,543.532,699.0,100.0,105.705,441.463,90.374,24.88,1.37768,0.527,3.097
2026-05-03 18:04:00,546.29,543.528,699.0,100.0,105.176,440.427,90.386,23.634,1.35232,2.254,3.097
2026-05-03 18:05:00,546.262,543.514,699.0,100.0,104.391,441.918,90.334,23.892,1.32066,3.89,3.097
2026-05-03 18:06:00,546.288,543.492,699.0,100.0,106.068,442.746,90.23,24.173,1.34818,1.961,3.097
2026-05-03 18:07:00,546.28,543.475,699.0,100.0,105.337,438.485,90.216,23.804,1.34146,1.715,3.097
2026-05-03 18:08:00,546.255,543.454,699.001,100.0,103.241,442.222,90.13,24.057,1.32802,3.072,3.097
2026-05-03 18:09:00,546.269,543.435,699.001,100.0,107.255,439.682,90.083,24.377,1.36981,1.969,3.097
2026-05-03 18:10:00,546.241,543.415,699.001,100.0,103.256,438.078,90.011,24.357,1.29691,1.976,3.097
2026-05-03 18:11:00,546.241,543.402,699.001,100.0,105.4,438.588,89.978,23.469,1.33168,1.999,3.097
2026-05-03 18:12:00,546.246,543.39,699.001,100.0,106.384,437.645,89.887,23.521,1.35463,1.831,3.097
2026-05-03 18:13:00,546.253,543.379,699.002,100.0,104.512,440.801,89.833,24.104,1.32193,0.458,3.097
2026-05-03 18:14:00,546.246,543.363,699.002,100.0,104.806,439.661,89.795,23.603,1.34018,2.49,3.097
2026-05-03 18:15:00,546.218,543.341,699.002,100.0,103.148,439.668,89.707,23.616,1.29708,4.15,3.097
2026-05-03 18:16:00,546.201,543.331,699.002,100.0,104.708,438.718,89.731,24.079,1.33574,1.92,3.097
2026-05-03 18:17:00,546.218,543.313,699.003,100.0,104.266,439.077,89.655,23.749,1.31013,0.695,3.097
2026-05-03 18:18:00,546.183,543.301,699.003,100.0,103.604,438.626,89.636,23.322,1.31592,3.36,3.097
2026-05-03 18:19:00,546.155,543.296,699.003,100.0,107.05,443.086,89.566,23.286,1.36719,2.341,3.097
2026-05-03 18:20:00,546.131,543.288,699.004,100.0,107.335,437.082,89.471,23.109,1.36702,1.607,3.097
2026-05-03 18:21:00,546.086,543.275,699.004,100.0,107.025,438.864,89.407,23.856,1.35504,3.804,3.097
2026-05-03 18:22:00,546.071,543.254,699.005,100.0,104.999,438.916,89.292,23.872,1.29432,2.116,3.097
2026-05-03 18:23:00,546.056,543.237,699.005,100.0,106.861,441.609,89.296,23.427,1.34065,0.144,3.097
2026-05-03 18:24:00,546.036,543.212,699.005,100.0,103.82,435.571,89.249,23.417,1.304,1.566,3.097
2026-05-03 18:25:00,546.019,543.194,699.006,100.0,105.34,436.29,89.253,23.005,1.30561,0.212,3.097
2026-05-03 18:26:00,546.001,543.187,699.006,100.0,105.351,436.057,89.272,23.278,1.30328,2.155,3.097
2026-05-03 18:27:00,545.939,543.172,699.007,100.0,104.41,436.87,89.323,23.978,1.32657,2.973,3.097
2026-05-03 18:28:00,545.892,543.144,699.007,100.0,104.804,439.954,89.214,23.5,1.33881,1.711,3.097
2026-05-03 18:29:00,545.882,543.131,699.008,100.0,103.001,439.273,89.251,23.517,1.28728,0.817,3.097
2026-05-03 18:30:00,545.815,543.112,699.009,100.0,105.026,441.705,89.243,23.418,1.33468,2.192,3.097
2026-05-03 18:31:00,545.771,543.082,699.009,100.0,104.896,439.741,89.212,23.747,1.32176,1.331,3.097
2026-05-03 18:32:00,545.749,543.06,699.01,100.0,104.611,441.648,89.186,22.833,1.33505,1.989,0.0
2026-05-03 18:33:00,545.749,543.041,699.01,100.0,105.376,439.971,89.164,23.307,1.34007,1.145,0.0
2026-05-03 18:34:00,545.732,543.03,699.011,100.0,106.797,440.237,89.186,24.226,1.37428,3.607,0.0
2026-05-03 18:35:00,545.755,543.005,699.012,100.0,101.59,439.787,89.19,23.531,1.29637,4.152,0.0
2026-05-03 18:36:00,545.753,542.988,699.012,100.0,106.694,439.597,89.184,23.249,1.34942,2.72,0.0
2026-05-03 18:37:00,545.813,542.974,699.013,100.0,104.427,435.081,89.194,22.967,1.31109,2.08,0.0
2026-05-03 18:38:00,545.83,542.967,699.014,100.0,104.556,437.687,89.191,22.812,1.32229,1.486,0.0
2026-05-03 18:39:00,545.853,542.959,699.014,100.0,104.847,437.827,89.159,22.561,1.32801,1.688,0.0
2026-05-03 18:40:00,545.849,542.948,699.015,100.0,103.085,437.274,89.169,23.709,1.29101,1.794,0.0
2026-05-03 18:41:00,545.847,542.938,699.016,100.0,104.937,437.945,89.222,23.012,1.32735,1.634,0.0
2026-05-03 18:42:00,545.869,542.924,699.017,100.0,105.166,436.975,89.242,22.971,1.33002,3.521,0.0
2026-05-03 18:43:00,545.922,542.909,699.018,100.0,104.956,438.554,89.297,22.998,1.35359,1.362,0.0
2026-05-03 18:44:00,545.919,542.903,699.018,100.0,102.47,438.787,89.41,22.945,1.3148,2.007,0.0
2026-05-03 18:45:00,545.94,542.898,699.019,100.0,105.416,437.464,89.453,23.337,1.3394,2.251,0.0
2026-05-03 18:46:00,545.99,542.892,699.02,100.0,105.594,437.338,89.512,23.115,1.34111,1.63,0.0
2026-05-03 18:47:00,546.037,542.899,699.021,100.0,105.332,437.607,89.544,22.649,1.33873,2.206,0.0
2026-05-03 18:48:00,546.066,542.908,699.022,100.0,105.474,440.496,89.597,22.743,1.33329,1.868,0.0
2026-05-03 18:49:00,546.08,542.913,699.023,100.0,103.51,438.614,89.649,23.191,1.32575,2.452,0.0
2026-05-03 18:50:00,546.11,542.918,699.024,100.0,103.573,440.729,89.623,23.197,1.30465,0.0,0.0
2026-05-03 18:51:00,546.118,542.913,699.025,100.0,105.197,437.904,89.629,22.824,1.33798,3.585,0.0
2026-05-03 18:52:00,546.129,542.917,699.026,100.0,103.304,438.727,89.711,22.301,1.3056,2.712,0.0
2026-05-03 18:53:00,546.151,542.921,699.027,100.0,103.929,438.764,89.703,22.707,1.31749,1.851,0.0
2026-05-03 18:54:00,546.208,542.926,699.028,100.0,107.102,439.303,89.728,23.106,1.36985,1.204,0.0
2026-05-03 18:55:00,546.232,542.951,699.029,100.0,104.598,437.492,89.686,22.186,1.32115,1.123,0.0
2026-05-03 18:56:00,546.277,542.969,699.03,100.0,104.342,436.261,89.709,22.885,1.30622,3.694,0.0
2026-05-03 18:57:00,546.302,542.982,699.031,100.0,103.955,436.494,89.729,22.772,1.30572,1.589,0.0
2026-05-03 18:58:00,546.284,542.994,699.032,100.0,107.3,437.998,89.684,22.276,1.35901,2.158,0.0
2026-05-03 18:59:00,546.318,543.011,699.033,100.0,107.54,440.628,89.707,23.075,1.3488,3.154,0.0
2026-05-03 19:00:00,546.363,543.034,699.034,100.0,104.922,440.213,89.824,22.541,1.33345,2.541,0.0
2026-05-03 19:01:00,546.383,543.052,699.035,100.0,103.503,437.248,89.817,22.805,1.33177,3.587,0.0
2026-05-03 19:02:00,546.39,543.064,699.036,100.0,103.883,438.484,89.867,22.288,1.31497,1.083,0.0
2026-05-03 19:03:00,546.397,543.075,699.038,100.0,104.642,437.499,89.919,22.64,1.29893,1.399,0.0
2026-05-03 19:04:00,546.394,543.081,699.039,100.0,104.77,440.291,89.927,22.103,1.33229,2.559,0.0
2026-05-03 19:05:00,546.361,543.106,699.04,100.0,102.559,439.17,89.944,23.089,1.31238,4.138,0.0
2026-05-03 19:06:00,546.352,543.123,699.041,100.0,107.997,438.291,89.972,22.145,1.37248,2.599,0.0
2026-05-03 19:07:00,546.387,543.124,699.042,100.0,102.49,437.48,89.972,22.231,1.30153,0.076,0.0
2026-05-03 19:08:00,546.397,543.136,699.044,100.0,104.551,437.34,90.0,22.791,1.34008,0.905,0.0
2026-05-03 19:09:00,546.398,543.137,699.045,100.0,105.405,439.233,90.023,22.831,1.32195,3.938,0.0
2026-05-03 19:10:00,546.423,543.142,699.046,100.0,103.222,434.816,90.027,22.241,1.3084,1.056,0.0
2026-05-03 19:11:00,546.461,543.154,699.048,100.0,103.138,439.765,90.082,22.992,1.30207,0.854,0.0
2026-05-03 19:12:00,546.438,543.151,699.049,100.0,104.333,435.834,90.144,22.948,1.31647,2.15,0.0
2026-05-03 19:13:00,546.461,543.162,699.05,100.0,105.725,435.798,90.177,22.778,1.32553,1.666,0.0
2026-05-03 19:14:00,546.458,543.171,699.052,100.0,103.961,440.524,90.206,22.291,1.31778,2.375,0.0
2026-05-03 19:15:00,546.471,543.186,699.053,100.0,105.352,437.052,90.136,21.812,1.32743,4.359,0.0
2026-05-03 19:16:00,546.441,543.185,699.054,100.0,105.386,436.314,90.206,22.116,1.33236,1.555,0.0
2026-05-03 19:17:00,546.452,543.19,699.056,100.0,105.205,438.779,90.27,22.097,1.34577,2.619,0.0
2026-05-03 19:18:00,546.494,543.2,699.057,100.0,103.534,435.781,90.317,23.127,1.30976,2.431,0.0
2026-05-03 19:19:00,546.493,543.205,699.059,100.0,105.993,433.701,90.301,22.511,1.30901,0.743,0.0
2026-05-03 19:20:00,546.533,543.213,699.06,100.0,107.725,435.486,90.277,21.862,1.34662,3.336,0.0
2026-05-03 19:21:00,546.563,543.23,699.062,100.0,106.419,432.78,90.328,22.963,1.31493,3.153,0.0
2026-05-03 19:22:00,546.579,543.244,699.063,100.0,102.409,435.816,90.3,22.899,1.29694,0.647,0.0
2026-05-03 19:23:00,546.618,543.253,699.065,100.0,105.353,439.859,90.247,21.861,1.34722,1.108,0.0
2026-05-03 19:24:00,546.636,543.279,699.066,100.0,105.011,438.859,90.305,22.138,1.33324,3.58,0.0
2026-05-03 19:25:00,546.636,543.293,699.068,100.0,102.52,437.751,90.305,21.892,1.29946,1.054,0.0
2026-05-03 19:26:00,546.701,543.322,699.07,100.0,103.435,436.665,90.311,21.867,1.31093,1.203,0.0
2026-05-03 19:27:00,546.711,543.326,699.071,100.0,105.956,434.35,90.372,22.174,1.32276,0.359,0.0
2026-05-03 19:28:00,546.787,543.339,699.073,100.0,105.886,438.764,90.33,22.493,1.33722,2.432,0.0
2026-05-03 19:29:00,546.834,543.354,699.074,100.0,105.059,440.049,90.339,21.415,1.32378,1.878,0.0
2026-05-03 19:30:00,546.863,543.383,699.076,100.0,104.868,435.818,90.331,21.718,1.32736,1.27,0.0
2026-05-03 19:31:00,546.911,543.408,699.078,100.0,105.91,438.182,90.311,22.066,1.32342,1.138,0.0
2026-05-03 19:32:00,546.954,543.432,699.079,100.0,103.936,433.862,90.396,21.938,1.32115,2.624,0.0
2026-05-03 19:33:00,546.987,543.457,699.081,100.0,103.806,437.385,90.42,22.061,1.3047,2.058,0.0
2026-05-03 19:34:00,546.981,543.473,699.083,100.0,103.18,435.714,90.416,21.891,1.3051,3.209,0.0
2026-05-03 19:35:00,547.014,543.492,699.085,100.0,104.373,435.76,90.427,22.198,1.30142,3.894,0.0
2026-05-03 19:36:00,547.025,543.524,699.086,100.0,105.364,437.109,90.454,22.477,1.32752,2.586,0.0
2026-05-03 19:37:00,547.022,543.546,699.088,100.0,105.285,438.121,90.47,21.613,1.32288,3.705,0.0
2026-05-03 19:38:00,547.054,543.561,699.09,100.0,105.794,432.719,90.471,22.122,1.32868,1.445,0.0
2026-05-03 19:39:00,547.087,543.589,699.092,100.0,105.46,441.537,90.489,22.493,1.3438,1.017,0.0
2026-05-03 19:40:00,547.078,543.593,699.094,100.0,105.26,434.202,90.477,21.963,1.32752,1.581,0.0
2026-05-03 19:41:00,547.091,543.618,699.096,100.0,105.247,438.91,90.531,22.075,1.33618,2.497,0.0
2026-05-03 19:42:00,547.116,543.634,699.097,100.0,104.664,436.84,90.567,21.535,1.31102,2.0,0.0
2026-05-03 19:43:00,547.132,543.655,699.099,100.0,105.949,435.502,90.495,21.548,1.31656,3.468,0.0
2026-05-03 19:44:00,547.143,543.677,699.101,100.0,108.429,438.744,90.525,21.908,1.36189,1.132,0.0
2026-05-03 19:45:00,547.148,543.696,699.103,100.0,102.928,436.706,90.541,21.87,1.30938,1.89,0.0
2026-05-03 19:46:00,547.152,543.715,699.105,100.0,104.198,438.293,90.517,21.903,1.32697,2.117,0.0
2026-05-03 19:47:00,547.156,543.733,699.107,100.0,104.772,437.691,90.497,21.737,1.31744,0.029,0.0
2026-05-03 19:48:00,547.162,543.761,699.109,100.0,104.271,435.363,90.485,21.849,1.29307,0.114,0.0
2026-05-03 19:49:00,547.162,543.768,699.111,100.0,105.436,433.134,90.463,21.705,1.30656,3.428,0.0
2026-05-03 19:50:00,547.189,543.788,699.113,100.0,106.245,434.865,90.482,21.838,1.33193,0.823,0.0
2026-05-03 19:51:00,547.21,543.798,699.115,100.0,106.216,437.523,90.507,21.189,1.3477,3.152,0.0
2026-05-03 19:52:00,547.207,543.819,699.117,100.0,104.611,440.501,90.535,21.167,1.32325,1.338,0.0
2026-05-03 19:53:00,547.209,543.829,699.119,100.0,101.875,438.475,90.536,21.55,1.29889,2.38,0.0
2026-05-03 19:54:00,547.215,543.84,699.121,100.0,106.013,433.926,90.533,21.928,1.31534,0.728,0.0
2026-05-03 19:55:00,547.272,543.872,699.123,100.0,105.67,437.581,90.453,21.399,1.33469,1.714,0.0
2026-05-03 19:56:00,547.262,543.893,699.125,100.0,104.399,435.222,90.548,21.524,1.30985,1.652,0.0
2026-05-03 19:57:00,547.293,543.907,699.128,100.0,103.952,436.181,90.511,21.692,1.30803,1.513,0.0
2026-05-03 19:58:00,547.296,543.922,699.13,100.0,106.061,436.737,90.527,21.646,1.32311,1.91,0.0
2026-05-03 19:59:00,547.304,543.935,699.132,100.0,103.87,437.901,90.587,21.687,1.29684,2.033,0.0
2026-05-03 20:00:00,547.335,543.953,699.134,100.0,105.07,437.774,90.649,21.153,1.33623,1.738,0.0
2026-05-03 20:01:00,547.321,543.961,699.136,100.0,107.254,435.009,90.736,21.181,1.36266,2.398,0.0
2026-05-03 20:02:00,547.382,543.968,699.138,100.0,106.882,435.182,90.744,21.502,1.3553,1.763,0.0
2026-05-03 20:03:00,547.404,543.982,699.141,100.0,104.928,437.255,90.788,21.526,1.33823,0.056,0.0
2026-05-03 20:04:00,547.42,544.006,699.143,100.0,104.569,437.77,90.755,21.552,1.29884,4.459,0.0
2026-05-03 20:05:00,547.481,544.022,699.145,100.0,103.354,435.646,90.819,21.574,1.2995,0.725,0.0
2026-05-03 20:06:00,547.494,544.038,699.147,100.0,105.296,438.747,90.814,22.289,1.32276,2.201,0.0
2026-05-03 20:07:00,547.52,544.06,699.15,100.0,104.066,436.086,90.789,21.382,1.31252,2.347,0.0
2026-05-03 20:08:00,547.568,544.072,699.152,100.0,103.261,433.939,90.761,20.415,1.31328,1.321,0.0
2026-05-03 20:09:00,547.579,544.098,699.154,100.0,104.284,437.715,90.783,21.581,1.32612,0.723,0.0
2026-05-03 20:10:00,547.652,544.109,699.157,100.0,106.582,437.705,90.805,21.284,1.35815,1.289,0.0
2026-05-03 20:11:00,547.656,544.135,699.159,100.0,103.525,436.402,90.823,20.78,1.30691,3.193,0.0
2026-05-03 20:12:00,547.688,544.152,699.161,100.0,104.497,435.575,90.926,21.334,1.29177,0.0,0.0
2026-05-03 20:13:00,547.732,544.186,699.164,100.0,104.894,433.636,90.928,21.221,1.3055,3.332,0.0
2026-05-03 20:14:00,547.776,544.212,699.166,100.0,107.467,435.75,90.972,20.913,1.34184,2.992,0.0
2026-05-03 20:15:00,547.765,544.247,699.169,100.0,103.451,438.203,91.033,21.051,1.28484,3.356,0.0
2026-05-03 20:16:00,547.797,544.278,699.171,100.0,107.107,436.304,91.019,21.027,1.38251,2.311,0.0
2026-05-03 20:17:00,547.819,544.301,699.173,100.0,105.322,437.869,91.118,21.835,1.3329,2.171,0.0
2026-05-03 20:18:00,547.863,544.322,699.176,100.0,105.568,437.855,91.188,21.259,1.33193,1.058,0.0
2026-05-03 20:19:00,547.889,544.345,699.178,100.0,102.344,433.487,91.215,20.937,1.27402,2.909,0.0
2026-05-03 20:20:00,547.865,544.359,699.181,100.0,105.416,437.782,91.22,21.297,1.31671,2.751,0.0
2026-05-03 20:21:00,547.895,544.398,699.183,100.0,103.704,437.27,91.181,20.963,1.2908,2.003,0.0
2026-05-03 20:22:00,547.915,544.424,699.186,100.0,107.816,439.514,91.227,21.34,1.38497,1.43,0.0
2026-05-03 20:23:00,547.89,544.448,699.188,100.0,107.094,437.074,91.226,21.176,1.34139,2.276,0.0
2026-05-03 20:24:00,547.915,544.455,699.191,100.0,105.663,438.88,91.234,21.558,1.3608,1.544,0.0
2026-05-03 20:25:00,547.909,544.475,699.194,100.0,104.134,438.459,91.253,21.424,1.32606,1.815,0.0
2026-05-03 20:26:00,547.903,544.49,699.196,100.0,103.252,436.306,91.268,20.764,1.27909,2.571,0.0
2026-05-03 20:27:00,547.884,544.5,699.199,100.0,105.002,434.382,91.239,21.439,1.3123,3.503,0.0
2026-05-03 20:28:00,547.886,544.509,699.201,100.0,102.62,438.653,91.268,21.505,1.30792,3.113,0.0
2026-05-03 20:29:00,547.881,544.525,699.204,100.0,103.324,433.528,91.339,20.823,1.30211,2.016,0.0
2026-05-03 20:30:00,547.881,544.542,699.207,100.0,103.286,436.343,91.359,21.217,1.31743,1.487,0.0
2026-05-03 20:31:00,547.878,544.548,699.209,100.0,106.314,436.976,91.447,20.238,1.35696,3.254,0.0
2026-05-03 20:32:00,547.878,544.568,699.212,100.0,103.427,438.444,91.461,20.513,1.30626,2.269,0.0
2026-05-03 20:33:00,547.877,544.577,699.215,100.0,106.377,437.109,91.528,21.051,1.3532,2.113,0.0
2026-05-03 20:34:00,547.867,544.579,699.217,100.0,107.417,436.987,91.591,20.47,1.36053,2.861,0.0
2026-05-03 20:35:00,547.895,544.579,699.22,100.0,104.534,435.844,91.674,20.695,1.31697,1.809,0.0
2026-05-03 20:36:00,547.889,544.587,699.223,100.0,102.572,433.845,91.721,21.005,1.29201,2.618,0.0
2026-05-03 20:37:00,547.902,544.592,699.226,100.0,105.425,433.971,91.783,20.923,1.33697,2.212,0.0
2026-05-03 20:38:00,547.931,544.602,699.228,100.0,102.152,438.358,91.78,21.027,1.28296,1.144,0.0
2026-05-03 20:39:00,547.95,544.622,699.231,100.0,103.547,437.316,91.878,21.127,1.30681,1.679,0.0
2026-05-03 20:40:00,547.977,544.63,699.234,100.0,104.312,437.447,91.91,20.958,1.30498,2.324,0.0
2026-05-03 20:41:00,547.985,544.644,699.237,100.0,102.438,434.093,91.86,21.016,1.2962,0.0,0.0
2026-05-03 20:42:00,547.991,544.667,699.24,100.0,105.884,434.433,91.933,20.902,1.32378,1.632,0.0
2026-05-03 20:43:00,548.032,544.676,699.242,100.0,104.092,433.772,91.843,20.251,1.2918,1.689,0.0
2026-05-03 20:44:00,548.097,544.684,699.245,100.0,105.644,438.572,91.882,20.846,1.32095,0.0,0.0
2026-05-03 20:45:00,548.122,544.702,699.248,100.0,103.13,440.632,91.91,20.455,1.30679,2.295,0.0
